ID: flvm-5
Files already downloaded and verified
[trace] MultiplyParameter12 duration flvm-5 0.26368117332458496
[trace] SendShare_93882095203 start flvm-2 1605987737.1952448
[trace] SendShare_93882095203 end flvm-2 1605987737.2060103
[trace] SendShare_73084580171 start flvm-3 1605987737.206027
[trace] SendShare_73084580171 end flvm-3 1605987737.212727
[trace] SendShare_38416978296 start flvm-4 1605987737.2127607
[trace] SendShare_38416978296 end flvm-4 1605987737.2197688
[trace] SendShare_50859386927 start flvm-5 1605987737.219816
[trace] GetShare_50859386927 recv flvm-5 1605987737.2204666
[trace] SendShare_50859386927 end flvm-5 1605987737.220588
[trace] SendShare_83833034883 start flvm-6 1605987737.2206154
[trace] SendShare_83833034883 end flvm-6 1605987737.2257779
[trace] SendShare_35298637831 start flvm-7 1605987737.225793
[trace] SendShare_35298637831 end flvm-7 1605987737.2324903
[trace] EncryptParameter13 duration flvm-5 0.03847694396972656
[trace] MultiplyParameter13 duration flvm-5 0.006440639495849609
[trace] SendShare_94057608700 start flvm-2 1605987737.2457175
[trace] GetShare_26565785144 recv flvm-6 1605987737.247547
[trace] SendShare_94057608700 end flvm-2 1605987737.287613
[trace] SendShare_65136003638 start flvm-3 1605987737.2876606
[trace] SendShare_65136003638 end flvm-3 1605987737.3295193
[trace] SendShare_12351981416 start flvm-4 1605987737.3295667
[trace] SendShare_12351981416 end flvm-4 1605987737.3734586
[trace] SendShare_81876762895 start flvm-5 1605987737.3734841
[trace] GetShare_81876762895 recv flvm-5 1605987737.3747835
[trace] SendShare_81876762895 end flvm-5 1605987737.3749263
[trace] SendShare_36062509340 start flvm-6 1605987737.3749473
[trace] SendShare_36062509340 end flvm-6 1605987737.4155855
[trace] SendShare_57945982768 start flvm-7 1605987737.415619
[trace] SendShare_57945982768 end flvm-7 1605987737.4563284
[trace] EncryptParameter14 duration flvm-5 0.21566486358642578
[trace] MultiplyParameter14 duration flvm-5 0.009953498840332031
[trace] SendShare_51417432217 start flvm-2 1605987737.4667804
[trace] SendShare_51417432217 end flvm-2 1605987737.4682038
[trace] SendShare_66324267195 start flvm-3 1605987737.468247
[trace] SendShare_66324267195 end flvm-3 1605987737.469685
[trace] SendShare_30502694498 start flvm-4 1605987737.4697027
[trace] SendShare_30502694498 end flvm-4 1605987737.4711628
[trace] SendShare_12033671741 start flvm-5 1605987737.4711792
[trace] GetShare_12033671741 recv flvm-5 1605987737.4714913
[trace] SendShare_12033671741 end flvm-5 1605987737.4715567
[trace] SendShare_50564835371 start flvm-6 1605987737.471569
[trace] SendShare_50564835371 end flvm-6 1605987737.4728794
[trace] SendShare_6179668818 start flvm-7 1605987737.472894
[trace] SendShare_6179668818 end flvm-7 1605987737.4737194
[trace] EncryptParameter15 duration flvm-5 0.00711369514465332
[trace] MultiplyParameter15 duration flvm-5 0.005837678909301758
[trace] EncryptMultiply duration flvm-5 434.6533832550049
[trace] GlobalModelSend recv COORD 1605987766.6635728
[trace] LossFuncSend recv COORD 1605987766.6755462
[trace] ModelConfigSend recv COORD 1605987766.6768212
[trace] LocalTraining duration flvm-5 33.633251905441284
[trace] SendShare_77817334284 start flvm-2 1605987800.3186598
[trace] SendShare_77817334284 end flvm-2 1605987800.3284943
[trace] SendShare_30489130140 start flvm-3 1605987800.328511
[trace] SendShare_30489130140 end flvm-3 1605987809.4870782
[trace] SendShare_60877599824 start flvm-4 1605987809.4871037
[trace] GetShare_94672879948 recv flvm-6 1605987809.4953048
[trace] SendShare_60877599824 end flvm-4 1605987809.495674
[trace] SendShare_61028445243 start flvm-5 1605987809.4956884
[trace] GetShare_61028445243 recv flvm-5 1605987809.4961386
[trace] SendShare_61028445243 end flvm-5 1605987809.4962068
[trace] SendShare_40625804158 start flvm-6 1605987809.496218
[trace] GetShare_31269455505 recv flvm-4 1605987809.4988732
[trace] GetShare_12375573950 recv flvm-2 1605987809.501299
[trace] GetShare_86493464335 recv flvm-3 1605987809.503523
[trace] SendShare_40625804158 end flvm-6 1605987809.503701
[trace] SendShare_74873166795 start flvm-7 1605987809.5037115
[trace] GetShare_48106069172 recv flvm-7 1605987809.5060058
[trace] SendShare_74873166795 end flvm-7 1605987809.508649
[trace] EncryptParameter0 duration flvm-5 9.190677642822266
[trace] MultiplyParameter0 duration flvm-5 0.006491422653198242
[trace] SendShare_85737168882 start flvm-2 1605987809.5156808
[trace] SendShare_85737168882 end flvm-2 1605987809.5166798
[trace] SendShare_93565729145 start flvm-3 1605987809.5166912
[trace] GetShare_73120697684 recv flvm-4 1605987809.5175326
[trace] SendShare_93565729145 end flvm-3 1605987809.5179765
[trace] SendShare_83626246308 start flvm-4 1605987809.5179882
[trace] SendShare_83626246308 end flvm-4 1605987809.5191925
[trace] SendShare_43354247000 start flvm-5 1605987809.5192437
[trace] GetShare_43354247000 recv flvm-5 1605987809.5195403
[trace] SendShare_43354247000 end flvm-5 1605987809.519593
[trace] SendShare_78673511412 start flvm-6 1605987809.5196009
[trace] GetShare_17004641670 recv flvm-6 1605987809.5201654
[trace] SendShare_78673511412 end flvm-6 1605987809.5209622
[trace] SendShare_75480645922 start flvm-7 1605987809.5209754
[trace] SendShare_75480645922 end flvm-7 1605987809.5218549
[trace] EncryptParameter1 duration flvm-5 0.006428956985473633
[trace] GetShare_75478885571 recv flvm-2 1605987809.52244
[trace] GetShare_21068915130 recv flvm-3 1605987809.5231361
[trace] GetShare_11951421588 recv flvm-7 1605987809.5246606
[trace] MultiplyParameter1 duration flvm-5 0.007920503616333008
[trace] SendShare_83463886408 start flvm-2 1605987809.540642
[trace] SendShare_83463886408 end flvm-2 1605987809.7393482
[trace] SendShare_97043355042 start flvm-3 1605987809.7393818
[trace] SendShare_97043355042 end flvm-3 1605987809.8437781
[trace] SendShare_61852770715 start flvm-4 1605987809.843827
[trace] GetShare_15509763736 recv flvm-7 1605987810.0496023
[trace] SendShare_61852770715 end flvm-4 1605987810.0499291
[trace] SendShare_79905835427 start flvm-5 1605987810.0499406
[trace] GetShare_79905835427 recv flvm-5 1605987810.0514674
[trace] SendShare_79905835427 end flvm-5 1605987810.0515645
[trace] SendShare_23970024803 start flvm-6 1605987810.0515742
[trace] GetShare_93458345875 recv flvm-2 1605987810.1512742
[trace] GetShare_51365392820 recv flvm-4 1605987810.2485824
[trace] SendShare_23970024803 end flvm-6 1605987810.2488182
[trace] SendShare_86284839368 start flvm-7 1605987810.248836
[trace] GetShare_25795286204 recv flvm-3 1605987810.349425
[trace] SendShare_86284839368 end flvm-7 1605987810.3542244
